"","Site","Archipelago","Island","Island_Site","Depth","Quadrat","Category","Cover"
"3897","SOCBOR2","Society","Bora",2,120,3,"Gorgonia",26.67
"3898","SOCBOR2","Society","Bora",2,120,3,"Rubble",8
"3899","SOCBOR2","Society","Bora",2,120,3,"Sediment substrate",33.33
"3900","SOCBOR2","Society","Bora",2,120,3,"Sponges",6.67
"3901","SOCBOR2","Society","Bora",2,120,4,"CCA",6.67
"3902","SOCBOR2","Society","Bora",2,120,4,"Fixed substrate",65.33
"3903","SOCBOR2","Society","Bora",2,120,4,"Gorgonia",1.33
"3904","SOCBOR2","Society","Bora",2,120,4,"Sediment substrate",12
"3905","SOCBOR2","Society","Bora",2,120,4,"Sponges",14.67
"3906","SOCBOR2","Society","Bora",2,120,5,"CCA",2.67
"3907","SOCBOR2","Society","Bora",2,120,5,"Fixed substrate",36
"3908","SOCBOR2","Society","Bora",2,120,5,"Gorgonia",8
"3909","SOCBOR2","Society","Bora",2,120,5,"Rubble",2.67
"3910","SOCBOR2","Society","Bora",2,120,5,"Sediment substrate",36
"3911","SOCBOR2","Society","Bora",2,120,5,"Sponges",14.67
"3912","SOCBOR2","Society","Bora",2,120,6,"CCA",9.33
"3913","SOCBOR2","Society","Bora",2,120,6,"Fixed substrate",10.67
"3914","SOCBOR2","Society","Bora",2,120,6,"Gorgonia",2.67
"3915","SOCBOR2","Society","Bora",2,120,6,"Rubble",25.33
"3916","SOCBOR2","Society","Bora",2,120,6,"Sediment substrate",41.33
"3917","SOCBOR2","Society","Bora",2,120,6,"Sponges",10.67
"3918","SOCBOR2","Society","Bora",2,120,7,"CCA",9.33
"3919","SOCBOR2","Society","Bora",2,120,7,"Fixed substrate",6.67
"3920","SOCBOR2","Society","Bora",2,120,7,"Gorgonia",2.67
"3921","SOCBOR2","Society","Bora",2,120,7,"Scleractinian_encrusting",2.67
"3922","SOCBOR2","Society","Bora",2,120,7,"Sediment substrate",60
"3923","SOCBOR2","Society","Bora",2,120,7,"Sponges",18.67
"3924","SOCBOR2","Society","Bora",2,120,8,"CCA",1.33
"3925","SOCBOR2","Society","Bora",2,120,8,"Fixed substrate",26.67
"3926","SOCBOR2","Society","Bora",2,120,8,"Hydroids",2.67
"3927","SOCBOR2","Society","Bora",2,120,8,"Scleractinian_laminar",1.33
"3928","SOCBOR2","Society","Bora",2,120,8,"Sediment substrate",56
"3929","SOCBOR2","Society","Bora",2,120,8,"Sponges",12
"3930","SOCBOR2","Society","Bora",2,120,9,"CCA",9.33
"3931","SOCBOR2","Society","Bora",2,120,9,"Fixed substrate",26.67
"3932","SOCBOR2","Society","Bora",2,120,9,"Gorgonia",2.67
"3933","SOCBOR2","Society","Bora",2,120,9,"Hydroids",2.67
"3934","SOCBOR2","Society","Bora",2,120,9,"Sediment substrate",53.33
"3935","SOCBOR2","Society","Bora",2,120,9,"Sponges",5.33
"3936","SOCBOR2","Society","Bora",2,120,10,"CCA",1.33
"3937","SOCBOR2","Society","Bora",2,120,10,"Fixed substrate",17.33
"3938","SOCBOR2","Society","Bora",2,120,10,"Gorgonia",6.67
"3939","SOCBOR2","Society","Bora",2,120,10,"Rubble",2.67
"3940","SOCBOR2","Society","Bora",2,120,10,"Sediment substrate",56
"3941","SOCBOR2","Society","Bora",2,120,10,"Sponges",16
"3942","SOCBOR2","Society","Bora",2,120,11,"CCA",1.33
"3943","SOCBOR2","Society","Bora",2,120,11,"Fixed substrate",22.67
"3944","SOCBOR2","Society","Bora",2,120,11,"Gorgonia",8
"3945","SOCBOR2","Society","Bora",2,120,11,"Scleractinian_laminar",1.33
"3946","SOCBOR2","Society","Bora",2,120,11,"Sediment substrate",46.67
"3947","SOCBOR2","Society","Bora",2,120,11,"Sponges",20
"3948","SOCBOR2","Society","Bora",2,120,12,"CCA",1.33
"3949","SOCBOR2","Society","Bora",2,120,12,"Fixed substrate",52
"3950","SOCBOR2","Society","Bora",2,120,12,"Gorgonia",8
"3951","SOCBOR2","Society","Bora",2,120,12,"Scleractinian_laminar",1.33
"3952","SOCBOR2","Society","Bora",2,120,12,"Sediment substrate",17.33
"3953","SOCBOR2","Society","Bora",2,120,12,"Sponges",20
"3954","SOCBOR2","Society","Bora",2,120,13,"CCA",8
"3955","SOCBOR2","Society","Bora",2,120,13,"Fixed substrate",26.67
"3956","SOCBOR2","Society","Bora",2,120,13,"Scleractinian_encrusting",1.33
"3957","SOCBOR2","Society","Bora",2,120,13,"Sediment substrate",53.33
"3958","SOCBOR2","Society","Bora",2,120,13,"Sponges",10.67
"3959","SOCBOR2","Society","Bora",2,120,14,"CCA",6.67
"3960","SOCBOR2","Society","Bora",2,120,14,"Fixed substrate",20
"3961","SOCBOR2","Society","Bora",2,120,14,"Sediment substrate",64
"3962","SOCBOR2","Society","Bora",2,120,14,"Sponges",9.33
"3963","SOCBOR2","Society","Bora",2,120,15,"Fixed substrate",6.67
"3964","SOCBOR2","Society","Bora",2,120,15,"Gorgonia",1.33
"3965","SOCBOR2","Society","Bora",2,120,15,"Rubble",6.67
"3966","SOCBOR2","Society","Bora",2,120,15,"Scleractinian_laminar",2.67
"3967","SOCBOR2","Society","Bora",2,120,15,"Sediment substrate",78.67
"3968","SOCBOR2","Society","Bora",2,120,15,"Sponges",4
"3969","SOCBOR2","Society","Bora",2,120,16,"CCA",4
"3970","SOCBOR2","Society","Bora",2,120,16,"Fixed substrate",18.67
"3971","SOCBOR2","Society","Bora",2,120,16,"Sediment substrate",69.33
"3972","SOCBOR2","Society","Bora",2,120,16,"Sponges",8
"3973","SOCBOR2","Society","Bora",2,120,17,"CCA",2.67
"3974","SOCBOR2","Society","Bora",2,120,17,"Fixed substrate",29.33
"3975","SOCBOR2","Society","Bora",2,120,17,"Hydroids",1.33
"3976","SOCBOR2","Society","Bora",2,120,17,"Scleractinian_encrusting",1.33
"3977","SOCBOR2","Society","Bora",2,120,17,"Scleractinian_laminar",1.33
"3978","SOCBOR2","Society","Bora",2,120,17,"Sediment substrate",57.33
"3979","SOCBOR2","Society","Bora",2,120,17,"Sponges",6.67
"3980","SOCBOR2","Society","Bora",2,120,18,"CCA",4
"3981","SOCBOR2","Society","Bora",2,120,18,"Fixed substrate",25.33
"3982","SOCBOR2","Society","Bora",2,120,18,"Fleshy macroalgae",2.67
"3983","SOCBOR2","Society","Bora",2,120,18,"Scleractinian_laminar",2.67
"3984","SOCBOR2","Society","Bora",2,120,18,"Sediment substrate",56
"3985","SOCBOR2","Society","Bora",2,120,18,"Sponges",9.33
"3986","SOCBOR2","Society","Bora",2,120,19,"CCA",9.33
"3987","SOCBOR2","Society","Bora",2,120,19,"Fixed substrate",21.33
"3988","SOCBOR2","Society","Bora",2,120,19,"Hydroids",1.33
"3989","SOCBOR2","Society","Bora",2,120,19,"Scleractinian_laminar",1.33
"3990","SOCBOR2","Society","Bora",2,120,19,"Sediment substrate",57.33
"3991","SOCBOR2","Society","Bora",2,120,19,"Sponges",9.33
"3992","SOCBOR2","Society","Bora",2,120,20,"CCA",1.33
"3993","SOCBOR2","Society","Bora",2,120,20,"Fixed substrate",18.67
"3994","SOCBOR2","Society","Bora",2,120,20,"Hydroids",6.67
"3995","SOCBOR2","Society","Bora",2,120,20,"Sediment substrate",57.33
"3996","SOCBOR2","Society","Bora",2,120,20,"Sponges",16
"3997","SOCBOR2","Society","Bora",2,120,21,"CCA",1.33
"3998","SOCBOR2","Society","Bora",2,120,21,"Fixed substrate",20
"3999","SOCBOR2","Society","Bora",2,120,21,"Sediment substrate",66.67
"4000","SOCBOR2","Society","Bora",2,120,21,"Sponges",12
"4001","SOCBOR2","Society","Bora",2,120,22,"Fixed substrate",38.66
"4002","SOCBOR2","Society","Bora",2,120,22,"Rubble",4
"4003","SOCBOR2","Society","Bora",2,120,22,"Scleractinian_laminar",2.66
"4004","SOCBOR2","Society","Bora",2,120,22,"Sediment substrate",42.67
"4005","SOCBOR2","Society","Bora",2,120,22,"Sponges",12
"4006","SOCBOR2","Society","Bora",2,120,23,"CCA",1.33
"4007","SOCBOR2","Society","Bora",2,120,23,"Fixed substrate",46.67
"4008","SOCBOR2","Society","Bora",2,120,23,"Gorgonia",9.33
"4009","SOCBOR2","Society","Bora",2,120,23,"Rubble",2.67
"4010","SOCBOR2","Society","Bora",2,120,23,"Sediment substrate",25.33
"4011","SOCBOR2","Society","Bora",2,120,23,"Sponges",14.67
"4012","SOCBOR2","Society","Bora",2,120,24,"CCA",8
"4013","SOCBOR2","Society","Bora",2,120,24,"Fixed substrate",8
"4014","SOCBOR2","Society","Bora",2,120,24,"Rubble",42.67
"4015","SOCBOR2","Society","Bora",2,120,24,"Scleractinian_laminar",9.33
"4016","SOCBOR2","Society","Bora",2,120,24,"Sediment substrate",18.67
"4017","SOCBOR2","Society","Bora",2,120,24,"Sponges",13.33
"4018","SOCBOR2","Society","Bora",2,120,25,"CCA",4
"4019","SOCBOR2","Society","Bora",2,120,25,"Fixed substrate",46.67
"4020","SOCBOR2","Society","Bora",2,120,25,"Gorgonia",9.33
"4021","SOCBOR2","Society","Bora",2,120,25,"Rubble",9.33
"4022","SOCBOR2","Society","Bora",2,120,25,"Sediment substrate",16
"4023","SOCBOR2","Society","Bora",2,120,25,"Sponges",14.67
"4024","SOCBOR2","Society","Bora",2,120,26,"CCA",5.33
"4025","SOCBOR2","Society","Bora",2,120,26,"Fixed substrate",26.67
"4026","SOCBOR2","Society","Bora",2,120,26,"Gorgonia",26.67
"4027","SOCBOR2","Society","Bora",2,120,26,"Scleractinian_laminar",1.33
"4028","SOCBOR2","Society","Bora",2,120,26,"Sediment substrate",28
"4029","SOCBOR2","Society","Bora",2,120,26,"Sponges",12
"4030","SOCBOR2","Society","Bora",2,120,27,"CCA",2.67
"4031","SOCBOR2","Society","Bora",2,120,27,"Fixed substrate",12
"4032","SOCBOR2","Society","Bora",2,120,27,"Gorgonia",26.67
"4033","SOCBOR2","Society","Bora",2,120,27,"Rubble",28
"4034","SOCBOR2","Society","Bora",2,120,27,"Sediment substrate",16
"4035","SOCBOR2","Society","Bora",2,120,27,"Sponges",14.67
"4036","SOCBOR2","Society","Bora",2,120,28,"CCA",2.67
"4037","SOCBOR2","Society","Bora",2,120,28,"Fixed substrate",32
"4038","SOCBOR2","Society","Bora",2,120,28,"Gorgonia",14.67
"4039","SOCBOR2","Society","Bora",2,120,28,"Rubble",14.67
"4040","SOCBOR2","Society","Bora",2,120,28,"Scleractinian_laminar",2.67
"4041","SOCBOR2","Society","Bora",2,120,28,"Sediment substrate",18.67
"4042","SOCBOR2","Society","Bora",2,120,28,"Sponges",14.67
"4043","SOCBOR2","Society","Bora",2,120,29,"CCA",5.33
"4044","SOCBOR2","Society","Bora",2,120,29,"Fixed substrate",8
"4045","SOCBOR2","Society","Bora",2,120,29,"Gorgonia",18.67
"4046","SOCBOR2","Society","Bora",2,120,29,"Rubble",21.33
"4047","SOCBOR2","Society","Bora",2,120,29,"Sediment substrate",34.67
"4048","SOCBOR2","Society","Bora",2,120,29,"Sponges",12
"4049","SOCBOR2","Society","Bora",2,120,30,"CCA",6.67
"4050","SOCBOR2","Society","Bora",2,120,30,"Fixed substrate",33.33
"4051","SOCBOR2","Society","Bora",2,120,30,"Gorgonia",16
"4052","SOCBOR2","Society","Bora",2,120,30,"Scleractinian_laminar",1.33
"4053","SOCBOR2","Society","Bora",2,120,30,"Sediment substrate",21.33
"4054","SOCBOR2","Society","Bora",2,120,30,"Sponges",21.33
"4055","SOCMOO1","Society","Moorea",1,6,1,"Fixed substrate",21.33
"4056","SOCMOO1","Society","Moorea",1,6,1,"Fleshy macroalgae",2.67
"4057","SOCMOO1","Society","Moorea",1,6,1,"Scleractinian_branching",68
"4058","SOCMOO1","Society","Moorea",1,6,1,"Scleractinian_encrusting",8
"4059","SOCMOO1","Society","Moorea",1,6,2,"Fixed substrate",48
"4060","SOCMOO1","Society","Moorea",1,6,2,"Fleshy macroalgae",17.33
"4061","SOCMOO1","Society","Moorea",1,6,2,"Scleractinian_branching",30.67
"4062","SOCMOO1","Society","Moorea",1,6,2,"Scleractinian_encrusting",1.33
"4063","SOCMOO1","Society","Moorea",1,6,2,"Scleractinian_massive",2.67
"4064","SOCMOO1","Society","Moorea",1,6,3,"Fixed substrate",26.67
"4065","SOCMOO1","Society","Moorea",1,6,3,"Others",1.33
"4066","SOCMOO1","Society","Moorea",1,6,3,"Scleractinian_branching",69.33
"4067","SOCMOO1","Society","Moorea",1,6,3,"Scleractinian_massive",2.66
"4068","SOCMOO1","Society","Moorea",1,6,4,"Fixed substrate",36
"4069","SOCMOO1","Society","Moorea",1,6,4,"Rubble",1.33
"4070","SOCMOO1","Society","Moorea",1,6,4,"Scleractinian_branching",60
"4071","SOCMOO1","Society","Moorea",1,6,4,"Scleractinian_massive",2.66
"4072","SOCMOO1","Society","Moorea",1,6,5,"Fixed substrate",29.34
"4073","SOCMOO1","Society","Moorea",1,6,5,"Scleractinian_branching",66.67
"4074","SOCMOO1","Society","Moorea",1,6,5,"Scleractinian_encrusting",4
"4075","SOCMOO1","Society","Moorea",1,6,6,"Fixed substrate",16
"4076","SOCMOO1","Society","Moorea",1,6,6,"Scleractinian_branching",81.33
"4077","SOCMOO1","Society","Moorea",1,6,6,"Scleractinian_encrusting",2.67
"4078","SOCMOO1","Society","Moorea",1,6,7,"Fixed substrate",25.34
"4079","SOCMOO1","Society","Moorea",1,6,7,"Rubble",1.33
"4080","SOCMOO1","Society","Moorea",1,6,7,"Scleractinian_branching",65.33
"4081","SOCMOO1","Society","Moorea",1,6,7,"Scleractinian_encrusting",2.67
"4082","SOCMOO1","Society","Moorea",1,6,7,"Scleractinian_massive",2.66
"4083","SOCMOO1","Society","Moorea",1,6,7,"Sponges",2.67
"4084","SOCMOO1","Society","Moorea",1,6,8,"Fixed substrate",21.33
"4085","SOCMOO1","Society","Moorea",1,6,8,"Scleractinian_branching",56
"4086","SOCMOO1","Society","Moorea",1,6,8,"Scleractinian_encrusting",1.33
"4087","SOCMOO1","Society","Moorea",1,6,8,"Scleractinian_massive",21.33
"4088","SOCMOO1","Society","Moorea",1,6,9,"Fixed substrate",17.33
"4089","SOCMOO1","Society","Moorea",1,6,9,"Scleractinian_branching",30.67
"4090","SOCMOO1","Society","Moorea",1,6,9,"Scleractinian_massive",52
"4091","SOCMOO1","Society","Moorea",1,6,10,"Fixed substrate",21.33
"4092","SOCMOO1","Society","Moorea",1,6,10,"Scleractinian_branching",17.33
"4093","SOCMOO1","Society","Moorea",1,6,10,"Scleractinian_massive",61.33
"4094","SOCMOO1","Society","Moorea",1,6,11,"Fixed substrate",20
"4095","SOCMOO1","Society","Moorea",1,6,11,"Scleractinian_branching",42.67
"4096","SOCMOO1","Society","Moorea",1,6,11,"Scleractinian_massive",37.33
"4097","SOCMOO1","Society","Moorea",1,6,12,"Fixed substrate",17.33
"4098","SOCMOO1","Society","Moorea",1,6,12,"Scleractinian_branching",82.66
"4099","SOCMOO1","Society","Moorea",1,6,13,"Fixed substrate",24
"4100","SOCMOO1","Society","Moorea",1,6,13,"Scleractinian_branching",70.67
"4101","SOCMOO1","Society","Moorea",1,6,13,"Scleractinian_encrusting",4
"4102","SOCMOO1","Society","Moorea",1,6,13,"Scleractinian_massive",1.33
"4103","SOCMOO1","Society","Moorea",1,6,14,"Fixed substrate",24
"4104","SOCMOO1","Society","Moorea",1,6,14,"Scleractinian_branching",70.66
"4105","SOCMOO1","Society","Moorea",1,6,14,"Scleractinian_encrusting",2.67
"4106","SOCMOO1","Society","Moorea",1,6,14,"Sediment substrate",2.67
"4107","SOCMOO1","Society","Moorea",1,6,15,"Fixed substrate",22.67
"4108","SOCMOO1","Society","Moorea",1,6,15,"Scleractinian_branching",68
"4109","SOCMOO1","Society","Moorea",1,6,15,"Scleractinian_encrusting",4
"4110","SOCMOO1","Society","Moorea",1,6,15,"Scleractinian_massive",5.33
"4111","SOCMOO1","Society","Moorea",1,6,16,"Fixed substrate",20
"4112","SOCMOO1","Society","Moorea",1,6,16,"Scleractinian_branching",69.33
"4113","SOCMOO1","Society","Moorea",1,6,16,"Scleractinian_encrusting",9.33
"4114","SOCMOO1","Society","Moorea",1,6,16,"Scleractinian_massive",1.33
"4115","SOCMOO1","Society","Moorea",1,6,17,"Fixed substrate",24
"4116","SOCMOO1","Society","Moorea",1,6,17,"Scleractinian_branching",53.33
"4117","SOCMOO1","Society","Moorea",1,6,17,"Scleractinian_encrusting",5.33
"4118","SOCMOO1","Society","Moorea",1,6,17,"Scleractinian_massive",17.33
"4119","SOCMOO1","Society","Moorea",1,6,18,"Fixed substrate",46.66
"4120","SOCMOO1","Society","Moorea",1,6,18,"Scleractinian_branching",52
"4121","SOCMOO1","Society","Moorea",1,6,18,"Scleractinian_massive",1.33
"4122","SOCMOO1","Society","Moorea",1,6,19,"CCA",1.33
"4123","SOCMOO1","Society","Moorea",1,6,19,"Fixed substrate",73.33
"4124","SOCMOO1","Society","Moorea",1,6,19,"Scleractinian_branching",20
"4125","SOCMOO1","Society","Moorea",1,6,19,"Scleractinian_encrusting",1.33
"4126","SOCMOO1","Society","Moorea",1,6,19,"Scleractinian_massive",4
"4127","SOCMOO1","Society","Moorea",1,6,20,"Fixed substrate",22.66
"4128","SOCMOO1","Society","Moorea",1,6,20,"Rubble",2.67
"4129","SOCMOO1","Society","Moorea",1,6,20,"Scleractinian_branching",65.33
"4130","SOCMOO1","Society","Moorea",1,6,20,"Scleractinian_encrusting",5.33
"4131","SOCMOO1","Society","Moorea",1,6,20,"Scleractinian_massive",4
"4132","SOCMOO1","Society","Moorea",1,6,21,"Fixed substrate",14.67
"4133","SOCMOO1","Society","Moorea",1,6,21,"Fleshy macroalgae",4
"4134","SOCMOO1","Society","Moorea",1,6,21,"Scleractinian_branching",70.66
"4135","SOCMOO1","Society","Moorea",1,6,21,"Scleractinian_encrusting",10.67
"4136","SOCMOO1","Society","Moorea",1,6,22,"Fixed substrate",5.33
"4137","SOCMOO1","Society","Moorea",1,6,22,"Scleractinian_branching",79.99
"4138","SOCMOO1","Society","Moorea",1,6,22,"Scleractinian_encrusting",10.67
"4139","SOCMOO1","Society","Moorea",1,6,22,"Scleractinian_massive",4
"4140","SOCMOO1","Society","Moorea",1,6,23,"Fixed substrate",14.67
"4141","SOCMOO1","Society","Moorea",1,6,23,"Scleractinian_branching",65.33
"4142","SOCMOO1","Society","Moorea",1,6,23,"Scleractinian_encrusting",13.33
"4143","SOCMOO1","Society","Moorea",1,6,23,"Scleractinian_massive",6.67
"4144","SOCMOO1","Society","Moorea",1,6,24,"Fixed substrate",10.67
"4145","SOCMOO1","Society","Moorea",1,6,24,"Halimeda",1.33
"4146","SOCMOO1","Society","Moorea",1,6,24,"Scleractinian_branching",49.33
"4147","SOCMOO1","Society","Moorea",1,6,24,"Scleractinian_encrusting",6.66
"4148","SOCMOO1","Society","Moorea",1,6,24,"Scleractinian_massive",32
"4149","SOCMOO1","Society","Moorea",1,6,25,"Fixed substrate",32
"4150","SOCMOO1","Society","Moorea",1,6,25,"Fleshy macroalgae",4
"4151","SOCMOO1","Society","Moorea",1,6,25,"Scleractinian_branching",50.67
"4152","SOCMOO1","Society","Moorea",1,6,25,"Scleractinian_massive",13.33
"4153","SOCMOO1","Society","Moorea",1,6,26,"Fixed substrate",16
"4154","SOCMOO1","Society","Moorea",1,6,26,"Halimeda",1.33
"4155","SOCMOO1","Society","Moorea",1,6,26,"Scleractinian_branching",82.67
"4156","SOCMOO1","Society","Moorea",1,6,27,"Fixed substrate",16
"4157","SOCMOO1","Society","Moorea",1,6,27,"Fleshy macroalgae",1.33
"4158","SOCMOO1","Society","Moorea",1,6,27,"Scleractinian_branching",70.67
"4159","SOCMOO1","Society","Moorea",1,6,27,"Scleractinian_encrusting",12
"4160","SOCMOO1","Society","Moorea",1,6,28,"CCA",1.33
"4161","SOCMOO1","Society","Moorea",1,6,28,"Fixed substrate",46.66
"4162","SOCMOO1","Society","Moorea",1,6,28,"Scleractinian_branching",50.67
"4163","SOCMOO1","Society","Moorea",1,6,28,"Scleractinian_massive",1.33
"4164","SOCMOO1","Society","Moorea",1,6,29,"Fixed substrate",24
"4165","SOCMOO1","Society","Moorea",1,6,29,"Fleshy macroalgae",2.67
"4166","SOCMOO1","Society","Moorea",1,6,29,"Rubble",6.67
"4167","SOCMOO1","Society","Moorea",1,6,29,"Scleractinian_branching",57.33
"4168","SOCMOO1","Society","Moorea",1,6,29,"Scleractinian_encrusting",6.67
"4169","SOCMOO1","Society","Moorea",1,6,29,"Sediment substrate",2.67
"4170","SOCMOO1","Society","Moorea",1,6,30,"Fixed substrate",10.66
"4171","SOCMOO1","Society","Moorea",1,6,30,"Fleshy macroalgae",2.67
"4172","SOCMOO1","Society","Moorea",1,6,30,"Scleractinian_branching",80
"4173","SOCMOO1","Society","Moorea",1,6,30,"Scleractinian_encrusting",5.33
"4174","SOCMOO1","Society","Moorea",1,6,30,"Scleractinian_massive",1.33
"4175","SOCMOO1","Society","Moorea",1,20,1,"CCA",9.33
"4176","SOCMOO1","Society","Moorea",1,20,1,"Crustose algae",4
"4177","SOCMOO1","Society","Moorea",1,20,1,"Fixed substrate",68
"4178","SOCMOO1","Society","Moorea",1,20,1,"Scleractinian_branching",12
"4179","SOCMOO1","Society","Moorea",1,20,1,"Scleractinian_encrusting",2.67
"4180","SOCMOO1","Society","Moorea",1,20,1,"Sponges",4
"4181","SOCMOO1","Society","Moorea",1,20,2,"CCA",1.33
"4182","SOCMOO1","Society","Moorea",1,20,2,"Fixed substrate",76
"4183","SOCMOO1","Society","Moorea",1,20,2,"Fleshy macroalgae",4
"4184","SOCMOO1","Society","Moorea",1,20,2,"Scleractinian_branching",9.33
"4185","SOCMOO1","Society","Moorea",1,20,2,"Scleractinian_encrusting",5.33
"4186","SOCMOO1","Society","Moorea",1,20,2,"Scleractinian_solitary",1.33
"4187","SOCMOO1","Society","Moorea",1,20,2,"Sponges",2.67
"4188","SOCMOO1","Society","Moorea",1,20,3,"CCA",9.33
"4189","SOCMOO1","Society","Moorea",1,20,3,"Fixed substrate",70.67
"4190","SOCMOO1","Society","Moorea",1,20,3,"Scleractinian_branching",12
"4191","SOCMOO1","Society","Moorea",1,20,3,"Scleractinian_encrusting",8
"4192","SOCMOO1","Society","Moorea",1,20,4,"CCA",9.33
"4193","SOCMOO1","Society","Moorea",1,20,4,"Fixed substrate",62.66
"4194","SOCMOO1","Society","Moorea",1,20,4,"Fleshy macroalgae",8
"4195","SOCMOO1","Society","Moorea",1,20,4,"Scleractinian_branching",17.33
"4196","SOCMOO1","Society","Moorea",1,20,4,"Scleractinian_encrusting",2.66
"4197","SOCMOO1","Society","Moorea",1,20,5,"CCA",2.67
"4198","SOCMOO1","Society","Moorea",1,20,5,"Crustose algae",6.67
"4199","SOCMOO1","Society","Moorea",1,20,5,"Fixed substrate",76
"4200","SOCMOO1","Society","Moorea",1,20,5,"Scleractinian_branching",10.66
"4201","SOCMOO1","Society","Moorea",1,20,5,"Scleractinian_encrusting",2.67
"4202","SOCMOO1","Society","Moorea",1,20,5,"Sponges",1.33
"4203","SOCMOO1","Society","Moorea",1,20,6,"CCA",1.33
"4204","SOCMOO1","Society","Moorea",1,20,6,"Crustose algae",6.67
"4205","SOCMOO1","Society","Moorea",1,20,6,"Fixed substrate",65.33
"4206","SOCMOO1","Society","Moorea",1,20,6,"Scleractinian_branching",16
"4207","SOCMOO1","Society","Moorea",1,20,6,"Scleractinian_encrusting",6.67
"4208","SOCMOO1","Society","Moorea",1,20,6,"Scleractinian_solitary",2.67
"4209","SOCMOO1","Society","Moorea",1,20,6,"Sponges",1.33
"4210","SOCMOO1","Society","Moorea",1,20,7,"CCA",5.33
"4211","SOCMOO1","Society","Moorea",1,20,7,"Fixed substrate",64
"4212","SOCMOO1","Society","Moorea",1,20,7,"Scleractinian_branching",25.33
"4213","SOCMOO1","Society","Moorea",1,20,7,"Scleractinian_massive",2.66
"4214","SOCMOO1","Society","Moorea",1,20,7,"Scleractinian_solitary",2.67
"4215","SOCMOO1","Society","Moorea",1,20,8,"Fixed substrate",48
"4216","SOCMOO1","Society","Moorea",1,20,8,"Rubble",8
"4217","SOCMOO1","Society","Moorea",1,20,8,"Scleractinian_branching",32
"4218","SOCMOO1","Society","Moorea",1,20,8,"Scleractinian_encrusting",5.33
"4219","SOCMOO1","Society","Moorea",1,20,8,"Scleractinian_massive",4
"4220","SOCMOO1","Society","Moorea",1,20,8,"Sediment substrate",1.33
"4221","SOCMOO1","Society","Moorea",1,20,8,"Sponges",1.33
"4222","SOCMOO1","Society","Moorea",1,20,9,"CCA",1.33
"4223","SOCMOO1","Society","Moorea",1,20,9,"Fixed substrate",26.66
"4224","SOCMOO1","Society","Moorea",1,20,9,"Rubble",14.67
"4225","SOCMOO1","Society","Moorea",1,20,9,"Scleractinian_branching",17.34
"4226","SOCMOO1","Society","Moorea",1,20,9,"Scleractinian_encrusting",1.33
"4227","SOCMOO1","Society","Moorea",1,20,9,"Scleractinian_massive",2.67
"4228","SOCMOO1","Society","Moorea",1,20,9,"Sediment substrate",36
"4229","SOCMOO1","Society","Moorea",1,20,10,"CCA",1.33
"4230","SOCMOO1","Society","Moorea",1,20,10,"Fixed substrate",14.67
"4231","SOCMOO1","Society","Moorea",1,20,10,"Rubble",25.33
"4232","SOCMOO1","Society","Moorea",1,20,10,"Scleractinian_encrusting",1.33
"4233","SOCMOO1","Society","Moorea",1,20,10,"Scleractinian_massive",1.33
"4234","SOCMOO1","Society","Moorea",1,20,10,"Sediment substrate",56
"4235","SOCMOO1","Society","Moorea",1,20,11,"CCA",8
"4236","SOCMOO1","Society","Moorea",1,20,11,"Fixed substrate",68
"4237","SOCMOO1","Society","Moorea",1,20,11,"Scleractinian_branching",17.33
"4238","SOCMOO1","Society","Moorea",1,20,11,"Scleractinian_encrusting",4
"4239","SOCMOO1","Society","Moorea",1,20,11,"Scleractinian_massive",1.33
"4240","SOCMOO1","Society","Moorea",1,20,11,"Scleractinian_solitary",1.33
"4241","SOCMOO1","Society","Moorea",1,20,12,"CCA",1.33
"4242","SOCMOO1","Society","Moorea",1,20,12,"Fixed substrate",32
"4243","SOCMOO1","Society","Moorea",1,20,12,"Rubble",17.33
"4244","SOCMOO1","Society","Moorea",1,20,12,"Scleractinian_branching",29.33
"4245","SOCMOO1","Society","Moorea",1,20,12,"Scleractinian_encrusting",1.33
"4246","SOCMOO1","Society","Moorea",1,20,12,"Scleractinian_massive",1.33
"4247","SOCMOO1","Society","Moorea",1,20,12,"Sediment substrate",17.33
"4248","SOCMOO1","Society","Moorea",1,20,13,"CCA",4
"4249","SOCMOO1","Society","Moorea",1,20,13,"Fixed substrate",42.66
"4250","SOCMOO1","Society","Moorea",1,20,13,"Halimeda",1.33
"4251","SOCMOO1","Society","Moorea",1,20,13,"Scleractinian_branching",36
"4252","SOCMOO1","Society","Moorea",1,20,13,"Scleractinian_encrusting",3.99
"4253","SOCMOO1","Society","Moorea",1,20,13,"Scleractinian_massive",6.66
"4254","SOCMOO1","Society","Moorea",1,20,13,"Scleractinian_solitary",1.33
"4255","SOCMOO1","Society","Moorea",1,20,13,"Sediment substrate",2.67
"4256","SOCMOO1","Society","Moorea",1,20,13,"Sponges",1.33
"4257","SOCMOO1","Society","Moorea",1,20,14,"CCA",9.33
"4258","SOCMOO1","Society","Moorea",1,20,14,"Fixed substrate",33.33
"4259","SOCMOO1","Society","Moorea",1,20,14,"Rubble",5.33
"4260","SOCMOO1","Society","Moorea",1,20,14,"Scleractinian_branching",30.67
"4261","SOCMOO1","Society","Moorea",1,20,14,"Scleractinian_massive",6.67
"4262","SOCMOO1","Society","Moorea",1,20,14,"Sediment substrate",13.33
"4263","SOCMOO1","Society","Moorea",1,20,14,"Sponges",1.33
